"","x"
"1363","Tinggi"
"1364","Tinggi"
"1365","Tinggi"
"1366","Tinggi"
"1367","Tinggi"
"1368","Tinggi"
"1369","Tinggi"
"1370","Tinggi"
"1371","Tinggi"
"1372","Tinggi"
"1373","Tinggi"
"1374","Tinggi"
"1375","Tinggi"
"1376","Tinggi"
"1377","Tinggi"
"1378","Tinggi"
"1379","Tinggi"
"1380","Tinggi"
"1381","Tinggi"
"1382","Tinggi"
"1383","Tinggi"
"1384","Tinggi"
"1385","Tinggi"
"1386","Tinggi"
"1387","Tinggi"
"1388","Tinggi"
"1389","Tinggi"
"1390","Tinggi"
"1391","Tinggi"
"1392","Tinggi"
"1393","Tinggi"
"1394","Tinggi"
"1395","Tinggi"
"1396","Tinggi"
"1397","Tinggi"
"1398","Tinggi"
"1399","Tinggi"
"1400","Tinggi"
"1401","Tinggi"
"1402","Tinggi"
"1403","Tinggi"
"1404","Tinggi"
"1405","Tinggi"
"1406","Tinggi"
"1407","Tinggi"
"1408","Tinggi"
"1409","Tinggi"
"1410","Tinggi"
"1411","Tinggi"
"1412","Tinggi"
"1413","Tinggi"
"1414","Tinggi"
"1415","Tinggi"
"1416","Tinggi"
"1417","Tinggi"
"1418","Tinggi"
"1419","Tinggi"
"1420","Tinggi"
"1421","Tinggi"
"1422","Tinggi"
"1423","Tinggi"
"1424","Tinggi"
"1425","Tinggi"
"1426","Tinggi"
"1427","Tinggi"
"1428","Tinggi"
"1429","Tinggi"
"1430","Tinggi"
"1431","Tinggi"
"1432","Tinggi"
"1433","Tinggi"
"1434","Tinggi"
"1435","Tinggi"
"1436","Tinggi"
"1437","Tinggi"
"1438","Tinggi"
"1439","Tinggi"
"1440","Tinggi"
"1441","Tinggi"
"1442","Tinggi"
"1443","Tinggi"
"1444","Tinggi"
"1445","Tinggi"
"1446","Tinggi"
"1447","Tinggi"
"1448","Tinggi"
"1449","Tinggi"
"1450","Tinggi"
"1451","Tinggi"
"1452","Tinggi"
"1453","Tinggi"
"1454","Tinggi"
"1455","Tinggi"
"1456","Tinggi"
"1457","Tinggi"
"1458","Tinggi"
"1459","Tinggi"
"1460","Tinggi"
"1461","Tinggi"
"1462","Tinggi"
"1463","Tinggi"
"1464","Tinggi"
"1465","Tinggi"
"1466","Tinggi"
"1467","Tinggi"
"1468","Tinggi"
"1469","Tinggi"
"1470","Tinggi"
"1471","Tinggi"
"1472","Tinggi"
"1473","Tinggi"
"1474","Tinggi"
"1475","Tinggi"
"1476","Tinggi"
"1477","Tinggi"
"1478","Tinggi"
"1479","Tinggi"
"1480","Tinggi"
"1481","Tinggi"
"1482","Tinggi"
"1483","Tinggi"
"1484","Tinggi"
"1485","Tinggi"
"1486","Tinggi"
"1487","Tinggi"
"1488","Tinggi"
"1489","Tinggi"
"1490","Tinggi"
"1491","Tinggi"
"1492","Tinggi"
"1493","Tinggi"
"1494","Tinggi"
"1495","Tinggi"
"1496","Tinggi"
"1497","Tinggi"
"1498","Tinggi"
"1499","Tinggi"
"1500","Tinggi"
"1501","Tinggi"
"1502","Tinggi"
"1503","Tinggi"
"1504","Tinggi"
"1505","Tinggi"
"1506","Tinggi"
"1507","Tinggi"
"1508","Tinggi"
"1509","Tinggi"
"1510","Tinggi"
"1511","Tinggi"
"1512","Tinggi"
"1513","Tinggi"
"1514","Tinggi"
"1515","Tinggi"
"1516","Tinggi"
"1517","Tinggi"
"1518","Tinggi"
"1519","Tinggi"
"1520","Tinggi"
"1521","Tinggi"
"1522","Tinggi"
"1523","Tinggi"
"1524","Tinggi"
"1525","Tinggi"
"1526","Tinggi"
"1527","Tinggi"
"1528","Tinggi"
"1529","Tinggi"
"1530","Tinggi"
"1531","Tinggi"
"1532","Tinggi"
"1533","Tinggi"
"1534","Tinggi"
"1535","Tinggi"
"1536","Tinggi"
"1537","Tinggi"
"1538","Tinggi"
"1539","Tinggi"
"1540","Tinggi"
"1541","Tinggi"
"1542","Tinggi"
"1543","Tinggi"
"1544","Tinggi"
"1545","Tinggi"
"1546","Tinggi"
"1547","Tinggi"
"1548","Tinggi"
"1549","Tinggi"
"1550","Tinggi"
"1551","Tinggi"
"1552","Tinggi"
"1553","Tinggi"
"1554","Tinggi"
"1555","Tinggi"
"1556","Tinggi"
"1557","Tinggi"
"1558","Tinggi"
"1559","Tinggi"
"1560","Tinggi"
"1561","Tinggi"
"1562","Tinggi"
"1563","Tinggi"
"1564","Tinggi"
"1565","Tinggi"
"1566","Tinggi"
"1567","Tinggi"
"1568","Tinggi"
"1569","Tinggi"
"1570","Tinggi"
"1571","Tinggi"
"1572","Tinggi"
"1573","Tinggi"
"1574","Tinggi"
"1575","Tinggi"
"1576","Tinggi"
"1577","Tinggi"
"1578","Tinggi"
"1579","Tinggi"
"1580","Tinggi"
"1581","Tinggi"
"1582","Tinggi"
"1583","Tinggi"
"1584","Tinggi"
"1585","Tinggi"
"1586","Tinggi"
"1587","Tinggi"
"1588","Tinggi"
"1589","Tinggi"
"1590","Tinggi"
"1591","Tinggi"
"1592","Tinggi"
"1593","Tinggi"
"1594","Tinggi"
"1595","Tinggi"
"1596","Tinggi"
"1597","Tinggi"
"1598","Tinggi"
"1599","Tinggi"
"1600","Tinggi"
"1601","Tinggi"
"1602","Tinggi"
"1603","Tinggi"
"1604","Tinggi"
"1605","Tinggi"
"1606","Tinggi"
"1607","Tinggi"
"1608","Tinggi"
"1609","Tinggi"
"1610","Tinggi"
"1611","Tinggi"
"1612","Tinggi"
"1613","Tinggi"
"1614","Tinggi"
"1615","Tinggi"
"1616","Tinggi"
"1617","Tinggi"
"1618","Tinggi"
"1619","Tinggi"
"1620","Tinggi"
"1621","Tinggi"
"1622","Tinggi"
"1623","Tinggi"
"1624","Tinggi"
"1625","Tinggi"
"1626","Tinggi"
"1627","Tinggi"
"1628","Tinggi"
"1629","Tinggi"
"1630","Tinggi"
"1631","Tinggi"
"1632","Tinggi"
"1633","Tinggi"
"1634","Tinggi"
"1635","Tinggi"
"1636","Tinggi"
"1637","Tinggi"
"1638","Tinggi"
"1639","Tinggi"
"1640","Tinggi"
"1641","Tinggi"
"1642","Tinggi"
"1643","Tinggi"
"1644","Tinggi"
"1645","Tinggi"
"1646","Tinggi"
"1647","Tinggi"
"1648","Tinggi"
"1649","Tinggi"
"1650","Tinggi"
"1651","Tinggi"
"1652","Tinggi"
"1653","Tinggi"
"1654","Tinggi"
"1655","Tinggi"
"1656","Tinggi"
"1657","Tinggi"
"1658","Tinggi"
"1659","Tinggi"
"1660","Tinggi"
"1661","Tinggi"
"1662","Tinggi"
"1663","Tinggi"
"1664","Tinggi"
"1665","Tinggi"
"1666","Tinggi"
"1667","Tinggi"
"1668","Tinggi"
"1669","Tinggi"
"1670","Tinggi"
"1671","Tinggi"
"1672","Tinggi"
"1673","Tinggi"
"1674","Tinggi"
"1675","Tinggi"
"1676","Tinggi"
"1677","Tinggi"
"1678","Tinggi"
"1679","Tinggi"
"1680","Tinggi"
"1681","Tinggi"
"1682","Tinggi"
"1683","Tinggi"
"1684","Tinggi"
"1685","Tinggi"
"1686","Tinggi"
"1687","Tinggi"
"1688","Tinggi"
"1689","Tinggi"
"1690","Tinggi"
"1691","Tinggi"
"1692","Tinggi"
"1693","Tinggi"
"1694","Tinggi"
"1695","Tinggi"
"1696","Tinggi"
"1697","Tinggi"
"1698","Tinggi"
"1699","Tinggi"
"1700","Tinggi"
"1701","Tinggi"
"1702","Tinggi"
"1703","Tinggi"
"1704","Tinggi"
"1705","Tinggi"
"1706","Tinggi"
"1707","Tinggi"
"1708","Tinggi"
"1709","Tinggi"
"1710","Tinggi"
"1711","Tinggi"
"1712","Tinggi"
"1713","Tinggi"
"1714","Tinggi"
"1715","Tinggi"
"1716","Tinggi"
"1717","Tinggi"
"1718","Tinggi"
"1719","Tinggi"
"1720","Tinggi"
"1721","Tinggi"
"1722","Tinggi"
"1723","Tinggi"
"1724","Tinggi"
"1725","Tinggi"
"1726","Tinggi"
"1727","Tinggi"
"1728","Tinggi"
"1729","Tinggi"
"1730","Tinggi"
"1731","Tinggi"
"1732","Tinggi"
"1733","Tinggi"
"1734","Tinggi"
"1735","Tinggi"
"1736","Tinggi"
"1737","Tinggi"
"1738","Tinggi"
"1739","Tinggi"
"1740","Tinggi"
"1741","Tinggi"
"1742","Tinggi"
"1743","Tinggi"
"1744","Tinggi"
"1745","Tinggi"
"1746","Tinggi"
"1747","Tinggi"
"1748","Tinggi"
"1749","Tinggi"
"1750","Tinggi"
"1751","Tinggi"
"1752","Tinggi"
"1753","Tinggi"
"1754","Tinggi"
"1755","Tinggi"
"1756","Tinggi"
"1757","Tinggi"
"1758","Tinggi"
"1759","Tinggi"
"1760","Tinggi"
"1761","Tinggi"
"1762","Tinggi"
"1763","Tinggi"
"1764","Tinggi"
"1765","Tinggi"
"1766","Tinggi"
"1767","Tinggi"
"1768","Tinggi"
"1769","Tinggi"
"1770","Tinggi"
"1771","Tinggi"
"1772","Tinggi"
"1773","Tinggi"
"1774","Tinggi"
"1775","Tinggi"
"1776","Tinggi"
"1777","Tinggi"
"1778","Tinggi"
"1779","Tinggi"
"1780","Tinggi"
"1781","Tinggi"
"1782","Tinggi"
"1783","Tinggi"
"1784","Tinggi"
"1785","Tinggi"
"1786","Tinggi"
"1787","Tinggi"
"1788","Tinggi"
"1789","Tinggi"
"1790","Tinggi"
"1791","Tinggi"
"1792","Tinggi"
"1793","Tinggi"
"1794","Tinggi"
"1795","Tinggi"
"1796","Tinggi"
"1797","Tinggi"
"1798","Tinggi"
"1799","Tinggi"
"1800","Tinggi"
"1801","Tinggi"
"1802","Tinggi"
"1803","Tinggi"
"1804","Tinggi"
"1805","Tinggi"
"1806","Tinggi"
"1807","Tinggi"
"1808","Tinggi"
"1809","Tinggi"
"1810","Tinggi"
"1811","Tinggi"
"1812","Tinggi"
"1813","Tinggi"
"1814","Tinggi"
"1815","Tinggi"
"1816","Tinggi"
"1817","Tinggi"
"1818","Tinggi"
"1819","Tinggi"
"1820","Tinggi"
"1821","Tinggi"
"1822","Tinggi"
"1823","Tinggi"
"1824","Tinggi"
"1825","Tinggi"
"1826","Tinggi"
"1827","Tinggi"
"1828","Tinggi"
"1829","Tinggi"
"1830","Tinggi"
"1831","Tinggi"
"1832","Tinggi"
"1833","Tinggi"
"1834","Tinggi"
"1835","Tinggi"
"1836","Tinggi"
"1837","Tinggi"
"1838","Tinggi"
"1839","Tinggi"
"1840","Tinggi"
"1841","Tinggi"
"1842","Tinggi"
"1843","Tinggi"
"1844","Tinggi"
"1845","Tinggi"
"1846","Tinggi"
"1847","Tinggi"
"1848","Tinggi"
"1849","Tinggi"
"1850","Tinggi"
"1851","Tinggi"
"1852","Tinggi"
"1853","Tinggi"
"1854","Tinggi"
"1855","Tinggi"
"1856","Tinggi"
"1857","Tinggi"
"1858","Tinggi"
"1859","Tinggi"
"1860","Tinggi"
"1861","Tinggi"
"1862","Tinggi"
"1863","Tinggi"
"1864","Tinggi"
"1865","Tinggi"
"1866","Tinggi"
"1867","Tinggi"
"1868","Tinggi"
"1869","Tinggi"
"1870","Tinggi"
"1871","Tinggi"
"1872","Tinggi"
"1873","Tinggi"
"1874","Tinggi"
"1875","Tinggi"
"1876","Tinggi"
"1877","Tinggi"
"1878","Tinggi"
"1879","Tinggi"
"1880","Tinggi"
"1881","Tinggi"
"1882","Tinggi"
"1883","Tinggi"
"1884","Tinggi"
"1885","Tinggi"
"1886","Tinggi"
"1887","Tinggi"
"1888","Tinggi"
"1889","Tinggi"
"1890","Tinggi"
"1891","Tinggi"
"1892","Tinggi"
"1893","Tinggi"
"1894","Tinggi"
"1895","Tinggi"
"1896","Tinggi"
"1897","Tinggi"
"1898","Tinggi"
"1899","Tinggi"
"1900","Tinggi"
"1901","Tinggi"
"1902","Tinggi"
"1903","Tinggi"
"1904","Tinggi"
"1905","Tinggi"
"1906","Tinggi"
"1907","Tinggi"
"1908","Tinggi"
"1909","Tinggi"
"1910","Tinggi"
"1911","Tinggi"
"1912","Tinggi"
"1913","Tinggi"
"1914","Tinggi"
"1915","Tinggi"
"1916","Tinggi"
"1917","Tinggi"
"1918","Tinggi"
"1919","Tinggi"
"1920","Tinggi"
"1921","Tinggi"
"1922","Tinggi"
"1923","Tinggi"
"1924","Tinggi"
"1925","Tinggi"
"1926","Tinggi"
"1927","Tinggi"
"1928","Tinggi"
"1929","Tinggi"
"1930","Tinggi"
"1931","Tinggi"
"1932","Tinggi"
"1933","Tinggi"
"1934","Tinggi"
"1935","Tinggi"
"1936","Tinggi"
"1937","Tinggi"
"1938","Tinggi"
"1939","Tinggi"
"1940","Tinggi"
"1941","Tinggi"
"1942","Tinggi"
"1943","Tinggi"
"1944","Tinggi"
"1945","Tinggi"
"1946","Tinggi"
"1947","Tinggi"
"1948","Tinggi"
"1949","Tinggi"
"1950","Tinggi"
"1951","Tinggi"
"1952","Tinggi"
"1953","Tinggi"
"1954","Tinggi"
"1955","Tinggi"
"1956","Tinggi"
"1957","Tinggi"
"1958","Tinggi"
"1959","Tinggi"
"1960","Tinggi"
"1961","Tinggi"
"1962","Tinggi"
"1963","Tinggi"
"1964","Tinggi"
"1965","Tinggi"
"1966","Tinggi"
"1967","Tinggi"
"1968","Tinggi"
"1969","Tinggi"
"1970","Tinggi"
"1971","Tinggi"
"1972","Tinggi"
"1973","Tinggi"
"1974","Tinggi"
"1975","Tinggi"
"1976","Tinggi"
"1977","Tinggi"
"1978","Tinggi"
"1979","Tinggi"
"1980","Tinggi"
"1981","Tinggi"
"1982","Tinggi"
"1983","Tinggi"
"1984","Tinggi"
"1985","Tinggi"
"1986","Tinggi"
"1987","Tinggi"
"1988","Tinggi"
"1989","Tinggi"
"1990","Tinggi"
"1991","Tinggi"
"1992","Tinggi"
"1993","Tinggi"
"1994","Tinggi"
"1995","Tinggi"
"1996","Tinggi"
"1997","Tinggi"
"1998","Tinggi"
"1999","Tinggi"
"2000","Tinggi"
"2001","Tinggi"
"2002","Tinggi"
"2003","Tinggi"
"2004","Tinggi"
"2005","Tinggi"
"2006","Tinggi"
"2007","Tinggi"
"2008","Tinggi"
"2009","Tinggi"
"2010","Tinggi"
"2011","Tinggi"
"2012","Tinggi"
"2013","Tinggi"
"2014","Tinggi"
"2015","Tinggi"
"2016","Tinggi"
"2017","Tinggi"
"2018","Tinggi"
"2019","Tinggi"
"2020","Tinggi"
"2021","Tinggi"
"2022","Tinggi"
"2023","Tinggi"
"2024","Tinggi"
"2025","Tinggi"
"2026","Tinggi"
"2027","Tinggi"
"2028","Tinggi"
"2029","Tinggi"
"2030","Tinggi"
"2031","Tinggi"
"2032","Tinggi"
"2033","Tinggi"
"2034","Tinggi"
"2035","Tinggi"
"2036","Tinggi"
"2037","Tinggi"
"2038","Tinggi"
"2039","Tinggi"
"2040","Tinggi"
"2041","Tinggi"
"2042","Tinggi"
"2043","Tinggi"
"2044","Tinggi"
"2045","Tinggi"
"2046","Tinggi"
"2047","Tinggi"
"2048","Tinggi"
"2049","Tinggi"
"2050","Tinggi"
"2051","Tinggi"
"2052","Tinggi"
"2053","Tinggi"
"2054","Tinggi"
"2055","Tinggi"
"2056","Tinggi"
"2057","Tinggi"
"2058","Tinggi"
"2059","Tinggi"
"2060","Tinggi"
"2061","Tinggi"
"2062","Tinggi"
"2063","Tinggi"
"2064","Tinggi"
"2065","Tinggi"
"2066","Tinggi"
"2067","Tinggi"
"2068","Tinggi"
"2069","Tinggi"
"2070","Tinggi"
"2071","Tinggi"
"2072","Tinggi"
"2073","Tinggi"
"2074","Tinggi"
"2075","Tinggi"
"2076","Tinggi"
"2077","Tinggi"
"2078","Tinggi"
"2079","Tinggi"
"2080","Tinggi"
"2081","Tinggi"
"2082","Tinggi"
"2083","Tinggi"
"2084","Tinggi"
"2085","Tinggi"
"2086","Tinggi"
"2087","Tinggi"
"2088","Tinggi"
"2089","Tinggi"
"2090","Tinggi"
"2091","Tinggi"
"2092","Tinggi"
"2093","Tinggi"
"2094","Tinggi"
"2095","Tinggi"
"2096","Tinggi"
"2097","Tinggi"
"2098","Tinggi"
"2099","Tinggi"
"2100","Tinggi"
"2101","Tinggi"
"2102","Tinggi"
"2103","Tinggi"
"2104","Tinggi"
"2105","Tinggi"
"2106","Tinggi"
"2107","Tinggi"
"2108","Tinggi"
"2109","Tinggi"
"2110","Tinggi"
"2111","Tinggi"
"2112","Tinggi"
"2113","Tinggi"
"2114","Tinggi"
"2115","Tinggi"
"2116","Tinggi"
"2117","Tinggi"
"2118","Tinggi"
"2119","Tinggi"
"2120","Tinggi"
"2121","Tinggi"
"2122","Tinggi"
"2123","Tinggi"
"2124","Tinggi"
"2125","Tinggi"
"2126","Tinggi"
"2127","Tinggi"
"2128","Tinggi"
"2129","Tinggi"
"2130","Tinggi"
"2131","Tinggi"
"2132","Tinggi"
"2133","Tinggi"
"2134","Tinggi"
"2135","Tinggi"
"2136","Tinggi"
"2137","Tinggi"
"2138","Tinggi"
"2139","Tinggi"
"2140","Tinggi"
"2141","Tinggi"
"2142","Tinggi"
"2143","Tinggi"
"2144","Tinggi"
"2145","Tinggi"
"2146","Tinggi"
"2147","Tinggi"
"2148","Tinggi"
"2149","Tinggi"
"2150","Tinggi"
"2151","Tinggi"
"2152","Tinggi"
"2153","Tinggi"
"2154","Tinggi"
"2155","Tinggi"
"2156","Tinggi"
"2157","Tinggi"
"2158","Tinggi"
"2159","Tinggi"
"2160","Tinggi"
"2161","Tinggi"
"2162","Tinggi"
"2163","Tinggi"
"2164","Tinggi"
"2165","Tinggi"
"2166","Tinggi"
"2167","Tinggi"
"2168","Tinggi"
"2169","Tinggi"
"2170","Tinggi"
"2171","Tinggi"
"2172","Tinggi"
"2173","Tinggi"
"2174","Tinggi"
"2175","Tinggi"
"2176","Tinggi"
"2177","Tinggi"
"2178","Tinggi"
"2179","Tinggi"
"2180","Tinggi"
"2181","Tinggi"
"2182","Tinggi"
"2183","Tinggi"
"2184","Tinggi"
"2185","Tinggi"
"2186","Tinggi"
"2187","Tinggi"
"2188","Tinggi"
"2189","Tinggi"
"2190","Tinggi"
"2191","Tinggi"
"2192","Tinggi"
"2193","Tinggi"
"2194","Tinggi"
"2195","Tinggi"
"2196","Tinggi"
"2197","Tinggi"
"2198","Tinggi"
"2199","Tinggi"
"2200","Tinggi"
"2201","Tinggi"
"2202","Tinggi"
"2203","Tinggi"
"2204","Tinggi"
"2205","Tinggi"
"2206","Tinggi"
"2207","Tinggi"
"2208","Tinggi"
"2209","Tinggi"
"2210","Tinggi"
"2211","Tinggi"
"2212","Tinggi"
"2213","Tinggi"
"2214","Tinggi"
"2215","Tinggi"
"2216","Tinggi"
"2217","Tinggi"
"2218","Tinggi"
"2219","Tinggi"
"2220","Tinggi"
"2221","Tinggi"
"2222","Tinggi"
"2223","Tinggi"
"2224","Tinggi"
"2225","Tinggi"
"2226","Tinggi"
"2227","Tinggi"
"2228","Tinggi"
"2229","Tinggi"
"2230","Tinggi"
"2231","Tinggi"
"2232","Tinggi"
"2233","Tinggi"
"2234","Tinggi"
"2235","Tinggi"
"2236","Tinggi"
"2237","Tinggi"
"2238","Tinggi"
"2239","Tinggi"
"2240","Tinggi"
"2241","Tinggi"
"2242","Tinggi"
"2243","Tinggi"
"2244","Tinggi"
"2245","Tinggi"
"2246","Tinggi"
"2247","Tinggi"
"2248","Tinggi"
"2249","Tinggi"
"2250","Tinggi"
"2251","Tinggi"
"2252","Tinggi"
"2253","Tinggi"
"2254","Tinggi"
"2255","Tinggi"
"2256","Tinggi"
"2257","Tinggi"
"2258","Tinggi"
"2259","Tinggi"
"2260","Tinggi"
"2261","Tinggi"
"2262","Tinggi"
"2263","Tinggi"
"2264","Tinggi"
"2265","Tinggi"
"2266","Tinggi"
"2267","Tinggi"
"2268","Tinggi"
"2269","Tinggi"
"2270","Tinggi"
"2271","Tinggi"
"2272","Tinggi"
"2273","Tinggi"
"2274","Tinggi"
"2275","Tinggi"
"2276","Tinggi"
"2277","Tinggi"
"2278","Tinggi"
"2279","Tinggi"
"2280","Tinggi"
"2281","Tinggi"
"2282","Tinggi"
"2283","Tinggi"
"2284","Tinggi"
"2285","Tinggi"
"2286","Tinggi"
"2287","Tinggi"
"2288","Tinggi"
"2289","Tinggi"
"2290","Tinggi"
"2291","Tinggi"
"2292","Tinggi"
"2293","Tinggi"
"2294","Tinggi"
"2295","Tinggi"
"2296","Tinggi"
"2297","Tinggi"
"2298","Tinggi"
"2299","Tinggi"
"2300","Tinggi"
"2301","Tinggi"
"2302","Tinggi"
"2303","Tinggi"
"2304","Tinggi"
"2305","Tinggi"
"2306","Tinggi"
"2307","Tinggi"
"2308","Tinggi"
"2309","Tinggi"
"2310","Tinggi"
"2311","Tinggi"
"2312","Tinggi"
"2313","Tinggi"
"2314","Tinggi"
"2315","Tinggi"
"2316","Tinggi"
"2317","Tinggi"
"2318","Tinggi"
"2319","Tinggi"
"2320","Tinggi"
"2321","Tinggi"
"2322","Tinggi"
"2323","Tinggi"
"2324","Tinggi"
"2325","Tinggi"
"2326","Tinggi"
"2327","Tinggi"
"2328","Tinggi"
"2329","Tinggi"
"2330","Tinggi"
"2331","Tinggi"
"2332","Tinggi"
"2333","Tinggi"
"2334","Tinggi"
"2335","Tinggi"
"2336","Tinggi"
"2337","Tinggi"
"2338","Tinggi"
"2339","Tinggi"
"2340","Tinggi"
"2341","Tinggi"
"2342","Tinggi"
"2343","Tinggi"
"2344","Tinggi"
"2345","Tinggi"
"2346","Tinggi"
"2347","Tinggi"
"2348","Tinggi"
"2349","Tinggi"
"2350","Tinggi"
"2351","Tinggi"
"2352","Tinggi"
"2353","Tinggi"
"2354","Tinggi"
"2355","Tinggi"
"2356","Tinggi"
"2357","Tinggi"
"2358","Tinggi"
"2359","Tinggi"
"2360","Tinggi"
"2361","Tinggi"
"2362","Tinggi"
"2363","Tinggi"
"2364","Tinggi"
"2365","Tinggi"
"2366","Tinggi"
"2367","Tinggi"
"2368","Tinggi"
"2369","Tinggi"
"2370","Tinggi"
"2371","Tinggi"
"2372","Tinggi"
"2373","Tinggi"
"2374","Tinggi"
"2375","Tinggi"
"2376","Tinggi"
"2377","Tinggi"
"2378","Tinggi"
"2379","Tinggi"
"2380","Tinggi"
"2381","Tinggi"
"2382","Tinggi"
"2383","Tinggi"
"2384","Tinggi"
"2385","Tinggi"
"2386","Tinggi"
"2387","Tinggi"
"2388","Tinggi"
"2389","Tinggi"
"2390","Tinggi"
"2391","Tinggi"
"2392","Tinggi"
"2393","Tinggi"
"2394","Tinggi"
"2395","Tinggi"
"2396","Tinggi"
"2397","Tinggi"
"2398","Tinggi"
"2399","Tinggi"
"2400","Tinggi"
"2401","Tinggi"
"2402","Tinggi"
"2403","Tinggi"
"2404","Tinggi"
"2405","Tinggi"
"2406","Tinggi"
"2407","Tinggi"
"2408","Tinggi"
"2409","Tinggi"
"2410","Tinggi"
"2411","Tinggi"
"2412","Tinggi"
"2413","Tinggi"
"2414","Tinggi"
"2415","Tinggi"
"2416","Tinggi"
"2417","Tinggi"
"2418","Tinggi"
"2419","Tinggi"
"2420","Tinggi"
"2421","Tinggi"
"2422","Tinggi"
"2423","Tinggi"
"2424","Tinggi"
"2425","Tinggi"
"2426","Tinggi"
"2427","Tinggi"
"2428","Tinggi"
"2429","Tinggi"
"2430","Tinggi"
"2431","Tinggi"
"2432","Tinggi"
"2433","Tinggi"
"2434","Tinggi"
"2435","Tinggi"
"2436","Tinggi"
"2437","Tinggi"
"2438","Tinggi"
"2439","Tinggi"
"2440","Tinggi"
"2441","Tinggi"
"2442","Tinggi"
"2443","Tinggi"
"2444","Tinggi"
"2445","Tinggi"
"2446","Tinggi"
"2447","Tinggi"
"2448","Tinggi"
"2449","Tinggi"
"2450","Tinggi"
"2451","Tinggi"
"2452","Tinggi"
"2453","Tinggi"
"2454","Tinggi"
"2455","Tinggi"
"2456","Tinggi"
"2457","Tinggi"
"2458","Tinggi"
"2459","Tinggi"
"2460","Tinggi"
"2461","Tinggi"
"2462","Tinggi"
"2463","Tinggi"
"2464","Tinggi"
"2465","Tinggi"
"2466","Tinggi"
"2467","Tinggi"
"2468","Tinggi"
"2469","Tinggi"
"2470","Tinggi"
"2471","Tinggi"
"2472","Tinggi"
"2473","Tinggi"
"2474","Tinggi"
"2475","Tinggi"
"2476","Tinggi"
"2477","Tinggi"
"2478","Tinggi"
"2479","Tinggi"
"2480","Tinggi"
"2481","Tinggi"
"2482","Tinggi"
"2483","Tinggi"
"2484","Tinggi"
"2485","Tinggi"
"2486","Tinggi"
"2487","Tinggi"
"2488","Tinggi"
"2489","Tinggi"
"2490","Tinggi"
"2491","Tinggi"
"2492","Tinggi"
"2493","Tinggi"
"2494","Tinggi"
"2495","Tinggi"
"2496","Tinggi"
"2497","Tinggi"
"2498","Tinggi"
"2499","Tinggi"
"2500","Tinggi"
"2501","Tinggi"
"2502","Tinggi"
"2503","Tinggi"
"2504","Tinggi"
"2505","Tinggi"
"2506","Tinggi"
"2507","Tinggi"
"2508","Tinggi"
"2509","Tinggi"
"2510","Tinggi"
"2511","Tinggi"
"2512","Tinggi"
"2513","Tinggi"
"2514","Tinggi"
"2515","Tinggi"
"2516","Tinggi"
"2517","Tinggi"
"2518","Tinggi"
"2519","Tinggi"
"2520","Tinggi"
"2521","Tinggi"
"2522","Tinggi"
"2523","Tinggi"
"2524","Tinggi"
"2525","Tinggi"
"2526","Tinggi"
"2527","Tinggi"
"2528","Tinggi"
"2529","Tinggi"
"2530","Tinggi"
"2531","Tinggi"
"2532","Tinggi"
"2533","Tinggi"
"2534","Tinggi"
"2535","Tinggi"
"2536","Tinggi"
"2537","Tinggi"
"2538","Tinggi"
"2539","Tinggi"
"2540","Tinggi"
"2541","Tinggi"
"2542","Tinggi"
"2543","Tinggi"
"2544","Tinggi"
"2545","Tinggi"
"2546","Tinggi"
"2547","Tinggi"
"2548","Tinggi"
"2549","Tinggi"
"2550","Tinggi"
"2551","Tinggi"
"2552","Tinggi"
"2553","Tinggi"
"2554","Tinggi"
"2555","Tinggi"
"2556","Tinggi"
"2557","Tinggi"
"2558","Tinggi"
"2559","Tinggi"
"2560","Tinggi"
"2561","Tinggi"
"2562","Tinggi"
"2563","Tinggi"
"2564","Tinggi"
"2565","Tinggi"
"2566","Tinggi"
"2567","Tinggi"
"2568","Tinggi"
"2569","Tinggi"
"2570","Tinggi"
"2571","Tinggi"
"2572","Tinggi"
"2573","Tinggi"
"2574","Tinggi"
"2575","Tinggi"
"2576","Tinggi"
"2577","Tinggi"
"2578","Tinggi"
"2579","Tinggi"
"2580","Tinggi"
"2581","Tinggi"
"2582","Tinggi"
"2583","Tinggi"
"2584","Tinggi"
"2585","Tinggi"
"2586","Tinggi"
"2587","Tinggi"
"2588","Tinggi"
"2589","Tinggi"
"2590","Tinggi"
"2591","Tinggi"
"2592","Tinggi"
"2593","Tinggi"
"2594","Tinggi"
"2595","Tinggi"
"2596","Tinggi"
"2597","Tinggi"
"2598","Tinggi"
"2599","Tinggi"
"2600","Tinggi"
"2601","Tinggi"
"2602","Tinggi"
"2603","Tinggi"
"2604","Tinggi"
"2605","Tinggi"
"2606","Tinggi"
"2607","Tinggi"
"2608","Tinggi"
"2609","Tinggi"
"2610","Tinggi"
"2611","Tinggi"
"2612","Tinggi"
"2613","Tinggi"
"2614","Tinggi"
"2615","Tinggi"
"2616","Tinggi"
"2617","Tinggi"
"2618","Tinggi"
"2619","Tinggi"
"2620","Tinggi"
"2621","Tinggi"
"2622","Tinggi"
"2623","Tinggi"
"2624","Tinggi"
"2625","Tinggi"
"2626","Tinggi"
"2627","Tinggi"
"2628","Tinggi"
"2629","Tinggi"
"2630","Tinggi"
"2631","Tinggi"
"2632","Tinggi"
"2633","Tinggi"
"2634","Tinggi"
